nesdis_id,nwsli,state_code,latitude_d,longitude_d,owner_code,pe1,pe2,pe3,pe4,pe5,pe6,pe7,pe8,pe9,pe10,pe11,pe12,pe13,pe14,pe15,pe16,pe17,pe18,pe19,pe20,pe21,p322,pe23,pe24,pe25
CA8003E2,BAJC1,CA,32.6675,-116.699,SANGAE,PC,US,UD,TA,MT,XR,VB,MM,UR,UP,RW,,,,,,,,,,,,,
34646238,BASC1,CA,37.2906,-119.526,PGECHP,VB,PC,,,,,,,,,,,,,,,,,,,,,,
32517532,BAZC1,CA,33.9319,-116.805,BLM001,PC,US,UD,TA,XR,VB,UR,UP,RW,MM,MT,,,,,,,,,,,,,
CE116250,BBBC1,CA,34.2828,-116.901,CESPD1,PC,TA,VB,,,,,,,,,,,,,,,,,,,,,
FA5033DC,BBEC1,CA,38.0281,-122.702,NPS003,PC,US,UD,TA,XR,VB,UR,UP,RW,,,,,,,,,,,,,,,
CA4B31B4,BBGC1,CA,37.865,-121.323,STCLAF,HG,WC,TW,VB,,,,,,,,,,,,,,,,,,,,
1738B2B2,BBMC1,CA,38.7358,-119.644,USGS01,HG,HG,,,,,,,,,,,,,,,,,,,,,,
B0D002CC,BBOC1,CA,39.1317,-120.959,NEVADA,HG,HG,VB,,,,,,,,,,,,,,,,,,,,,
CA2CE7DA,BBWC1,CA,39.8858,-121.61,STCLAF,HG,TW,VB,,,,,,,,,,,,,,,,,,,,,
CD00BD68,BBYC1,CA,38.3208,-123.075,NOACRD,DY,DJ,XR,PC,PC,PC,US,UP,TV,MS,TV,MS,TV,MS,TV,MS,TV,MS,RW,DH,TA,PP,PC,
DD576420,BCAC1,CA,39.3869,-120.094,USGS01,HG,TW,,,,,,,,,,,,,,,,,,,,,,
C2B4036A,BCBC1,CA,37.0667,-118.77,CASNOW,PA,US,UD,SD,SW,PC,TA,XR,VB,,,,,,,,,,,,,,,
DDFAA40E,BCCC1,CA,37.9611,-120.614,USGS01,HG,,,,,,,,,,,,,,,,,,,,,,,
C2B01526,BCHC1,CA,36.1264,-118.309,STCLAF,VB,TA,PC,SD,,,,,,,,,,,,,,,,,,,,
CA567646,BCIC1,CA,37.9719,-121.571,STCLAF,HG,WC,TW,VB,,,,,,,,,,,,,,,,,,,,
CE93B674,BCKC1,CA,37.3694,-120.229,CESPD1,HP,VB,,,,,,,,,,,,,,,,,,,,,,
325775FC,BCNC1,CA,34.2083,-116.622,BLM001,PC,US,UD,TA,XR,VB,UR,UP,RW,,,,,,,,,,,,,,,
CE51E94A,BCQC1,CA,35.4733,-118.47,CESPD1,HG,VB,,,,,,,,,,,,,,,,,,,,,,
DDDE4328,BCVC1,CA,39.3889,-120.096,USGS01,HP,,,,,,,,,,,,,,,,,,,,,,,
DDF0A55C,BCWC1,CA,37.8419,-120.184,USGS01,HG,HG,,,,,,,,,,,,,,,,,,,,,,
346B64AA,BCYC1,CA,39.2761,-120.708,BURMPR,PC,TA,VB,,,,,,,,,,,,,,,,,,,,,
CE47680E,BDAC1,CA,33.8906,-117.924,CESPD1,HP,PC,VB,,,,,,,,,,,,,,,,,,,,,
DDFA82E2,BDBC1,CA,40.2886,-122.186,USGS01,HG,,,,,,,,,,,,,,,,,,,,,,,
32398322,BDMC1,CA,38.9042,-120.705,DAFS00,PC,US,UD,TA,MT,XR,VB,MM,UR,UP,RW,,,,,,,,,,,,,
3255F61C,BDOC1,CA,41.0539,-120.338,BLM001,PC,US,UD,TA,XR,VB,UR,UP,RW,,,,,,,,,,,,,,,
CA2B937E,BDSC1,CA,39.9003,-121.625,STCLAF,HG,VB,,,,,,,,,,,,,,,,,,,,,,
CE0EE548,BDWC1,CA,34.1581,-117.963,CESPD1,HG,PC,VB,,,,,,,,,,,,,,,,,,,,,
346C2594,BDYC1,CA,40.6169,-122.567,BURMPR,PC,TA,VB,,,,,,,,,,,,,,,,,,,,,
BEC036C6,BDZC1,CA,38.3139,-123.06,BERKLY,DJ,DH,RW,US,UD,UP,TA,XR,PP,PA,VB,,,,,,,,,,,,,
CE93C0E4,BEBC1,CA,37.3581,-120.235,CESPD1,PC,HG,VB,,,,,,,,,,,,,,,,,,,,,
CE10D324,BEDC1,CA,33.8775,-117.99,CESPD1,HG,PC,VB,,,,,,,,,,,,,,,,,,,,,
CE51F4EE,BEHC1,CA,35.5931,-118.503,CESPD1,HP,VB,,,,,,,,,,,,,,,,,,,,,,
CA21B4C0,BENC1,CA,38.5908,-120.934,CALDFP,PC,US,UD,TA,MT,XR,VB,MM,UR,UP,RW,,,,,,,,,,,,,
DD723272,BESC1,CA,38.2047,-120.075,USGS01,HP,VB,,,,,,,,,,,,,,,,,,,,,,
3254B7EC,BETC1,CA,37.8433,-118.479,BLM001,PC,US,UD,TA,XR,VB,UR,UP,RW,,,,,,,,,,,,,,,
CE079584,BEUC1,CA,33.9761,-116.949,CESPD1,PC,VB,,,,,,,,,,,,,,,,,,,,,,
A0805FA4,BFCC1,CA,37.0042,-121.667,SANCLA,HG,VB,,,,,,,,,,,,,,,,,,,,,,
34A0C39E,BFLC1,CA,41.085,-122.943,BURMPR,VB,PC,SW,TA,SD,,,,,,,,,,,,,,,,,,,
324CA7A2,BFPC1,CA,36.3169,-120.646,BLM001,PC,US,UD,TA,MT,XR,VB,MM,UR,UP,RW,,,,,,,,,,,,,
15DED154,BGAC1,CA,38.3133,-123.05,NWSWRH,DY,DJ,UD,US,UG,UP,UR,TA,XR,PC,VB,,,,,,,,,,,,,
323AB1B6,BGBC1,CA,40.7422,-123.249,DAFS00,PC,US,UD,TA,MT,XR,VB,MM,UR,UP,RW,,,,,,,,,,,,,
3200166C,BGGC1,CA,38.8308,-122.716,FIRECA,PC,US,UD,TA,MT,XR,VB,MM,UR,UP,RW,,,,,,,,,,,,,
C2B0B5DE,BGPC1,CA,37.1283,-118.475,CASNOW,US,UD,SD,SW,PC,TA,XR,VB,,,,,,,,,,,,,,,,
CA43C596,BGVC1,CA,40.4783,-123.787,STCLAF,VB,PC,TA,,,,,,,,,,,,,,,,,,,,,
CE943254,BHNC1,CA,37.2133,-119.97,CESPD1,HP,VB,,,,,,,,,,,,,,,,,,,,,,
DD8C429E,BHSC1,CA,35.8856,-116.234,USGS01,HG,,,,,,,,,,,,,,,,,,,,,,,
3266210A,BHTC1,CA,40.9139,-123.669,DAFS00,PC,US,UD,TA,MT,XR,VB,MM,UR,UP,RW,,,,,,,,,,,,,
5212E6EC,BIIC1,CA,41.0975,-123.636,BIAPRR,PC,US,UD,TA,MT,XR,VB,MM,UR,UP,RW,,,,,,,,,,,,,
3277C79C,BIJC1,CA,35.5356,-118.14,BLM001,PC,US,UD,TA,XR,VB,UR,UP,RW,,,,,,,,,,,,,,,
C2B45316,BIMC1,CA,36.7169,-118.842,CASNOW,US,UD,SD,SW,PC,TA,XR,VB,,,,,,,,,,,,,,,,
15E01880,BINC1,CA,37.1836,-122.204,NWSWRH,TA,XR,PC,US,UD,UP,VB,,,,,,,,,,,,,,,,,
DE932A40,BJBC1,CA,37.5558,-122.418,USGS01,HG,,,,,,,,,,,,,,,,,,,,,,,
CA481056,BJPC1,CA,38.8697,-121.753,SCCSDP,HG,VB,,,,,,,,,,,,,,,,,,,,,,
DE53B594,BKBC1,CA,33.8878,-117.926,USGS01,HG,,,,,,,,,,,,,,,,,,,,,,,
17B13542,BKCC1,CA,39.7261,-121.708,USGS01,HG,TW,,,,,,,,,,,,,,,,,,,,,,
DD7CE072,BKDC1,CA,39.1075,-120.162,USGS01,HG,TW,WC,WT,,,,,,,,,,,,,,,,,,,,
3284E46A,BKGC1,CA,35.4536,-118.595,DAFS00,PC,US,UD,TA,MT,XR,VB,MM,UR,UP,TX,TN,RW,,,,,,,,,,,
DE6AF6B2,BKIC1,CA,38.2389,-119.326,USGS01,HG,,,,,,,,,,,,,,,,,,,,,,,
CA56F052,BKJC1,CA,37.2547,-120.719,STCLAF,HG,VB,,,,,,,,,,,,,,,,,,,,,,
CA539274,BKLC1,CA,39.8972,-121.203,STCLAF,VB,PC,SW,,,,,,,,,,,,,,,,,,,,,
C2B0A6A8,BKMC1,CA,40.75,-121.18,CASNOW,VB,PC,TA,SD,,,,,,,,,,,,,,,,,,,,
AAC360B8,BKOC1,CA,40.7244,-121.179,DAFS00,PC,US,UD,TA,MT,XR,VB,MM,UR,UP,RW,,,,,,,,,,,,,
