station,utc_valid,MMIRGZ,MTIRGZ,PCIRGZ,PPHRGZ,RWIRGZ,TAIRGN,TAIRGX,TAIRGZ,UDIRGZ,UPHRGZ,URHRGZ,USIRGZ,XRIRGZ
GALN2,2021-06-05 22:50:00,4.0,97.0,0.16,0.0,893.0,,,84.0,276.0,20.0,180.0,6.0,14.0
GALN2,2021-06-05 23:50:00,4.0,89.0,0.16,0.0,734.0,,,81.0,247.0,29.0,235.0,16.0,14.0
GALN2,2021-06-06 00:50:00,3.0,87.0,0.16,0.0,551.0,,,81.0,262.0,30.0,267.0,7.0,14.0
GALN2,2021-06-06 01:50:00,3.0,80.0,0.16,0.0,170.0,,,79.0,218.0,23.0,247.0,10.0,12.0
GALN2,2021-06-06 02:50:00,3.0,68.0,0.16,0.0,77.0,,,72.0,322.0,32.0,223.0,5.0,15.0
GALN2,2021-06-06 03:50:00,3.0,62.0,0.16,0.0,8.0,,,69.0,345.0,12.0,4.0,5.0,15.0
GALN2,2021-06-06 04:50:00,3.0,56.0,0.16,0.0,0.0,,,65.0,28.0,9.0,330.0,5.0,18.0
GALN2,2021-06-06 05:50:00,3.0,57.0,0.16,0.0,0.0,,,64.0,296.0,9.0,0.0,4.0,21.0
GALN2,2021-06-06 06:50:00,3.0,52.0,0.16,0.0,0.0,,,61.0,253.0,7.0,276.0,4.0,20.0
GALN2,2021-06-06 07:50:00,3.0,48.0,0.16,0.0,0.0,,,59.0,262.0,8.0,204.0,3.0,19.0
GALN2,2021-06-06 08:50:00,4.0,50.0,0.16,0.0,0.0,,,56.0,339.0,9.0,351.0,6.0,26.0
GALN2,2021-06-06 09:50:00,3.0,47.0,0.16,0.0,0.0,,,55.0,326.0,9.0,340.0,4.0,27.0
GALN2,2021-06-06 10:50:00,3.0,43.0,0.16,0.0,0.0,,,52.0,275.0,6.0,305.0,3.0,30.0
GALN2,2021-06-06 11:50:00,4.0,47.0,0.16,0.0,0.0,,,53.0,343.0,10.0,354.0,7.0,33.0
GALN2,2021-06-06 12:00:00,,,,,,52.0,85.0,,,,,,
GALN2,2021-06-06 12:50:00,4.0,45.0,0.16,0.0,4.0,,,52.0,329.0,11.0,343.0,5.0,37.0
GALN2,2021-06-06 13:50:00,4.0,56.0,0.16,0.0,119.0,,,58.0,338.0,6.0,341.0,3.0,37.0
GALN2,2021-06-06 14:50:00,4.0,64.0,0.16,0.0,313.0,,,64.0,52.0,5.0,57.0,2.0,29.0
GALN2,2021-06-06 15:50:00,4.0,73.0,0.16,0.0,513.0,,,67.0,157.0,6.0,90.0,3.0,25.0
GALN2,2021-06-06 16:50:00,4.0,82.0,0.16,0.0,702.0,,,71.0,152.0,13.0,150.0,7.0,22.0
GALN2,2021-06-06 17:50:00,4.0,88.0,0.16,0.0,782.0,,,77.0,125.0,19.0,146.0,10.0,17.0
GALN2,2021-06-06 18:50:00,4.0,94.0,0.16,0.0,955.0,,,80.0,215.0,20.0,247.0,8.0,14.0
GALN2,2021-06-06 19:50:00,4.0,94.0,0.16,0.0,1058.0,,,80.0,206.0,21.0,196.0,12.0,14.0
GALN2,2021-06-06 20:50:00,4.0,95.0,0.16,0.0,1054.0,,,79.0,256.0,25.0,190.0,7.0,11.0
GALN2,2021-06-06 21:50:00,4.0,92.0,0.16,0.0,999.0,,,79.0,194.0,29.0,272.0,9.0,12.0
GALN2,2021-06-06 22:50:00,4.0,92.0,0.16,0.0,896.0,,,79.0,201.0,18.0,282.0,8.0,15.0
GALN2,2021-06-06 23:50:00,3.0,85.0,0.16,0.0,736.0,,,76.0,261.0,25.0,187.0,14.0,17.0
GALN2,2021-06-07 00:50:00,4.0,83.0,0.16,0.0,561.0,,,76.0,191.0,29.0,258.0,5.0,19.0
GALN2,2021-06-07 01:50:00,3.0,75.0,0.16,0.0,166.0,,,73.0,186.0,20.0,253.0,6.0,21.0
GALN2,2021-06-07 02:50:00,3.0,66.0,0.16,0.0,103.0,,,67.0,206.0,16.0,233.0,4.0,22.0
GALN2,2021-06-07 03:50:00,3.0,59.0,0.16,0.0,20.0,,,63.0,40.0,10.0,48.0,4.0,23.0
GALN2,2021-06-07 04:50:00,4.0,53.0,0.16,0.0,0.0,,,60.0,198.0,7.0,177.0,3.0,23.0
GALN2,2021-06-07 05:50:00,4.0,50.0,0.16,0.0,0.0,,,56.0,357.0,10.0,352.0,5.0,28.0
GALN2,2021-06-07 06:50:00,4.0,51.0,0.16,0.0,0.0,,,56.0,294.0,11.0,7.0,4.0,36.0
GALN2,2021-06-07 07:50:00,4.0,46.0,0.16,0.0,0.0,,,51.0,325.0,7.0,319.0,4.0,40.0
GALN2,2021-06-07 08:50:00,4.0,44.0,0.16,0.0,0.0,,,49.0,340.0,6.0,309.0,4.0,43.0
GALN2,2021-06-07 09:50:00,4.0,43.0,0.16,0.0,0.0,,,49.0,331.0,7.0,326.0,3.0,45.0
GALN2,2021-06-07 10:50:00,4.0,43.0,0.16,0.0,0.0,,,48.0,315.0,9.0,319.0,5.0,44.0
GALN2,2021-06-07 11:50:00,4.0,41.0,0.16,0.0,0.0,,,48.0,313.0,6.0,302.0,4.0,44.0
GALN2,2021-06-07 12:00:00,,,,,,48.0,80.0,,,,,,
GALN2,2021-06-07 12:50:00,4.0,45.0,0.16,0.0,4.0,,,54.0,202.0,11.0,188.0,5.0,33.0
GALN2,2021-06-07 13:50:00,4.0,57.0,0.16,0.0,84.0,,,60.0,167.0,14.0,162.0,9.0,30.0
GALN2,2021-06-07 14:50:00,4.0,66.0,0.16,0.0,318.0,,,65.0,149.0,18.0,162.0,10.0,27.0
GALN2,2021-06-07 15:50:00,4.0,72.0,0.16,0.0,555.0,,,67.0,155.0,24.0,172.0,14.0,22.0
GALN2,2021-06-07 16:50:00,4.0,77.0,0.16,0.0,737.0,,,69.0,171.0,21.0,181.0,12.0,21.0
GALN2,2021-06-07 17:50:00,5.0,85.0,0.16,0.0,873.0,,,72.0,210.0,27.0,161.0,8.0,13.0
GALN2,2021-06-07 18:50:00,4.0,72.0,0.16,0.0,675.0,,,67.0,184.0,27.0,164.0,13.0,18.0
GALN2,2021-06-07 19:50:00,4.0,84.0,0.16,0.0,865.0,,,72.0,195.0,29.0,176.0,16.0,12.0
GALN2,2021-06-07 20:50:00,4.0,87.0,0.16,0.0,1046.0,,,73.0,182.0,32.0,157.0,11.0,13.0
GALN2,2021-06-07 21:50:00,4.0,86.0,0.16,0.0,967.0,,,73.0,205.0,27.0,167.0,12.0,10.0
GALN2,2021-06-07 22:50:00,4.0,86.0,0.16,0.0,800.0,,,74.0,198.0,26.0,171.0,12.0,12.0
GALN2,2021-06-07 23:50:00,4.0,80.0,0.16,0.0,787.0,,,71.0,179.0,27.0,149.0,12.0,13.0
GALN2,2021-06-08 00:50:00,4.0,73.0,0.16,0.0,539.0,,,67.0,185.0,28.0,164.0,10.0,15.0
GALN2,2021-06-08 01:50:00,4.0,67.0,0.16,0.0,180.0,,,65.0,197.0,29.0,166.0,11.0,15.0
GALN2,2021-06-08 02:50:00,4.0,58.0,0.16,0.0,72.0,,,60.0,163.0,28.0,164.0,9.0,21.0
GALN2,2021-06-08 03:50:00,4.0,54.0,0.16,0.0,6.0,,,57.0,186.0,19.0,160.0,7.0,17.0
GALN2,2021-06-08 04:50:00,4.0,53.0,0.16,0.0,0.0,,,55.0,190.0,20.0,155.0,7.0,27.0
GALN2,2021-06-08 05:50:00,4.0,53.0,0.16,0.0,0.0,,,55.0,180.0,18.0,186.0,9.0,31.0
GALN2,2021-06-08 06:50:00,4.0,52.0,0.16,0.0,0.0,,,55.0,192.0,19.0,172.0,8.0,25.0
GALN2,2021-06-08 07:50:00,4.0,51.0,0.16,0.0,0.0,,,53.0,177.0,19.0,172.0,9.0,28.0
GALN2,2021-06-08 08:50:00,4.0,50.0,0.16,0.0,0.0,,,53.0,175.0,18.0,158.0,10.0,32.0
GALN2,2021-06-08 09:50:00,4.0,50.0,0.16,0.0,0.0,,,53.0,168.0,20.0,152.0,11.0,33.0
GALN2,2021-06-08 10:50:00,4.0,48.0,0.16,0.0,0.0,,,51.0,171.0,21.0,163.0,9.0,31.0
GALN2,2021-06-08 11:50:00,4.0,48.0,0.16,0.0,0.0,,,51.0,176.0,24.0,178.0,13.0,35.0
GALN2,2021-06-08 12:00:00,,,,,,51.0,74.0,,,,,,
GALN2,2021-06-08 12:50:00,4.0,45.0,0.16,0.0,4.0,,,49.0,239.0,25.0,139.0,4.0,39.0
GALN2,2021-06-08 13:50:00,4.0,52.0,0.16,0.0,113.0,,,52.0,171.0,21.0,184.0,13.0,37.0
GALN2,2021-06-08 14:50:00,4.0,56.0,0.16,0.0,319.0,,,55.0,180.0,25.0,187.0,10.0,35.0
GALN2,2021-06-08 15:50:00,4.0,62.0,0.16,0.0,518.0,,,57.0,222.0,26.0,206.0,12.0,34.0
GALN2,2021-06-08 16:50:00,4.0,67.0,0.16,0.0,715.0,,,58.0,189.0,34.0,189.0,14.0,34.0
GALN2,2021-06-08 17:50:00,4.0,70.0,0.16,0.0,881.0,,,59.0,203.0,33.0,215.0,14.0,29.0
GALN2,2021-06-08 18:50:00,4.0,74.0,0.16,0.0,997.0,,,61.0,187.0,30.0,171.0,15.0,25.0
GALN2,2021-06-08 19:50:00,4.0,78.0,0.16,0.0,1054.0,,,63.0,221.0,27.0,208.0,13.0,23.0
GALN2,2021-06-08 20:50:00,4.0,78.0,0.16,0.0,1060.0,,,64.0,219.0,26.0,223.0,14.0,21.0
GALN2,2021-06-08 21:50:00,4.0,76.0,0.16,0.0,1010.0,,,64.0,231.0,31.0,202.0,16.0,22.0
GALN2,2021-06-08 22:50:00,4.0,74.0,0.16,0.0,901.0,,,63.0,219.0,29.0,240.0,15.0,23.0
GALN2,2021-06-08 23:50:00,4.0,70.0,0.16,0.0,747.0,,,62.0,212.0,36.0,246.0,14.0,22.0
GALN2,2021-06-09 00:50:00,4.0,65.0,0.16,0.0,562.0,,,60.0,239.0,30.0,238.0,16.0,24.0
GALN2,2021-06-09 01:50:00,4.0,59.0,0.16,0.0,170.0,,,58.0,230.0,34.0,233.0,16.0,26.0
GALN2,2021-06-09 02:50:00,4.0,52.0,0.16,0.0,83.0,,,54.0,228.0,28.0,246.0,13.0,26.0
GALN2,2021-06-09 03:50:00,4.0,48.0,0.16,0.0,10.0,,,51.0,171.0,23.0,147.0,7.0,32.0
GALN2,2021-06-09 04:50:00,4.0,46.0,0.16,0.0,0.0,,,48.0,84.0,21.0,163.0,5.0,43.0
GALN2,2021-06-09 05:50:00,4.0,42.0,0.16,0.0,0.0,,,46.0,33.0,12.0,70.0,2.0,49.0
GALN2,2021-06-09 06:50:00,4.0,40.0,0.16,0.0,0.0,,,44.0,346.0,7.0,12.0,3.0,51.0
GALN2,2021-06-09 07:50:00,4.0,40.0,0.16,0.0,0.0,,,43.0,29.0,8.0,28.0,2.0,56.0
GALN2,2021-06-09 08:50:00,4.0,37.0,0.16,0.0,0.0,,,41.0,337.0,6.0,32.0,4.0,63.0
GALN2,2021-06-09 09:50:00,4.0,33.0,0.16,0.0,0.0,,,39.0,284.0,6.0,24.0,4.0,66.0
GALN2,2021-06-09 10:50:00,4.0,32.0,0.16,0.0,0.0,,,38.0,306.0,5.0,50.0,2.0,67.0
GALN2,2021-06-09 11:50:00,4.0,35.0,0.16,0.0,0.0,,,40.0,344.0,9.0,18.0,5.0,64.0
GALN2,2021-06-09 12:00:00,,,,,,38.0,64.0,,,,,,
GALN2,2021-06-09 12:50:00,4.0,32.0,0.16,0.0,5.0,,,37.0,328.0,6.0,314.0,3.0,69.0
GALN2,2021-06-09 13:50:00,4.0,44.0,0.16,0.0,108.0,,,45.0,14.0,5.0,15.0,3.0,55.0
GALN2,2021-06-09 14:50:00,5.0,49.0,0.16,0.0,318.0,,,48.0,32.0,11.0,31.0,6.0,48.0
GALN2,2021-06-09 15:50:00,5.0,57.0,0.16,0.0,519.0,,,51.0,39.0,10.0,46.0,5.0,43.0
GALN2,2021-06-09 16:50:00,5.0,66.0,0.16,0.0,705.0,,,55.0,39.0,11.0,51.0,5.0,38.0
GALN2,2021-06-09 17:50:00,5.0,70.0,0.16,0.0,836.0,,,57.0,84.0,11.0,91.0,4.0,34.0
GALN2,2021-06-09 18:50:00,5.0,79.0,0.16,0.0,993.0,,,63.0,194.0,22.0,166.0,8.0,25.0
GALN2,2021-06-09 19:50:00,5.0,79.0,0.16,0.0,951.0,,,62.0,212.0,18.0,197.0,7.0,25.0
GALN2,2021-06-09 20:50:00,5.0,75.0,0.16,0.0,868.0,,,62.0,226.0,22.0,204.0,12.0,24.0
GALN2,2021-06-09 21:50:00,5.0,64.0,0.16,0.0,457.0,,,58.0,239.0,22.0,244.0,12.0,29.0
GALN2,2021-06-09 22:50:00,5.0,59.0,0.16,0.0,225.0,,,56.0,248.0,32.0,245.0,15.0,31.0
GALN2,2021-06-09 23:50:00,5.0,57.0,0.16,0.0,291.0,,,53.0,256.0,32.0,280.0,17.0,37.0
GALN2,2021-06-10 00:50:00,5.0,52.0,0.16,0.0,180.0,,,51.0,242.0,37.0,251.0,19.0,34.0
GALN2,2021-06-10 01:50:00,5.0,51.0,0.16,0.0,195.0,,,50.0,247.0,47.0,238.0,27.0,31.0
GALN2,2021-06-10 02:50:00,5.0,45.0,0.16,0.0,86.0,,,47.0,235.0,55.0,243.0,25.0,28.0
GALN2,2021-06-10 03:50:00,5.0,42.0,0.16,0.0,7.0,,,44.0,11.0,50.0,244.0,6.0,35.0
GALN2,2021-06-10 04:50:00,5.0,42.0,0.16,0.0,0.0,,,43.0,200.0,21.0,4.0,9.0,39.0
GALN2,2021-06-10 05:50:00,5.0,39.0,0.16,0.0,0.0,,,42.0,132.0,23.0,194.0,9.0,43.0
GALN2,2021-06-10 06:50:00,4.0,35.0,0.16,0.0,0.0,,,39.0,159.0,13.0,175.0,4.0,42.0
GALN2,2021-06-10 07:50:00,5.0,31.0,0.16,0.0,0.0,,,36.0,17.0,10.0,19.0,6.0,50.0
GALN2,2021-06-10 08:50:00,5.0,30.0,0.16,0.0,0.0,,,35.0,356.0,10.0,4.0,7.0,48.0
GALN2,2021-06-10 09:50:00,5.0,28.0,0.16,0.0,0.0,,,33.0,355.0,10.0,20.0,5.0,57.0
GALN2,2021-06-10 10:50:00,5.0,27.0,0.16,0.0,0.0,,,32.0,345.0,9.0,346.0,5.0,53.0
GALN2,2021-06-10 11:50:00,4.0,24.0,0.16,0.0,0.0,,,32.0,283.0,7.0,5.0,2.0,56.0
GALN2,2021-06-10 12:00:00,,,,,,32.0,63.0,,,,,,
GALN2,2021-06-10 12:50:00,5.0,25.0,0.16,0.0,5.0,,,31.0,342.0,8.0,302.0,4.0,50.0
GALN2,2021-06-10 13:50:00,5.0,38.0,0.16,0.0,123.0,,,39.0,13.0,7.0,32.0,5.0,44.0
GALN2,2021-06-10 14:50:00,5.0,45.0,0.16,0.0,333.0,,,43.0,80.0,9.0,40.0,4.0,35.0
GALN2,2021-06-10 15:50:00,6.0,53.0,0.16,0.0,541.0,,,46.0,71.0,9.0,89.0,6.0,32.0
GALN2,2021-06-10 16:50:00,6.0,59.0,0.16,0.0,733.0,,,48.0,53.0,12.0,33.0,6.0,28.0
GALN2,2021-06-10 17:50:00,6.0,68.0,0.16,0.0,888.0,,,52.0,78.0,13.0,57.0,6.0,21.0
GALN2,2021-06-10 18:50:00,6.0,70.0,0.16,0.0,999.0,,,54.0,43.0,13.0,35.0,6.0,19.0
GALN2,2021-06-10 19:50:00,5.0,75.0,0.16,0.0,1058.0,,,57.0,165.0,14.0,123.0,6.0,16.0
GALN2,2021-06-10 20:50:00,5.0,77.0,0.16,0.0,1061.0,,,59.0,169.0,17.0,156.0,5.0,14.0
GALN2,2021-06-10 21:50:00,5.0,79.0,0.16,0.0,1007.0,,,61.0,92.0,18.0,204.0,6.0,11.0
GALN2,2021-06-10 22:50:00,5.0,75.0,0.16,0.0,901.0,,,62.0,164.0,22.0,155.0,13.0,10.0
GALN2,2021-06-10 23:50:00,5.0,72.0,0.16,0.0,745.0,,,63.0,158.0,23.0,171.0,13.0,12.0
GALN2,2021-06-11 00:50:00,5.0,69.0,0.16,0.0,555.0,,,62.0,163.0,24.0,158.0,12.0,12.0
GALN2,2021-06-11 01:50:00,4.0,65.0,0.16,0.0,176.0,,,62.0,166.0,19.0,147.0,8.0,13.0
GALN2,2021-06-11 02:50:00,4.0,54.0,0.16,0.0,86.0,,,57.0,190.0,13.0,158.0,2.0,16.0
GALN2,2021-06-11 03:50:00,4.0,49.0,0.16,0.0,10.0,,,53.0,318.0,10.0,328.0,5.0,19.0
GALN2,2021-06-11 04:50:00,4.0,43.0,0.16,0.0,0.0,,,50.0,232.0,7.0,316.0,2.0,24.0
GALN2,2021-06-11 05:50:00,4.0,40.0,0.16,0.0,0.0,,,48.0,239.0,8.0,267.0,4.0,24.0
GALN2,2021-06-11 06:50:00,4.0,42.0,0.16,0.0,0.0,,,49.0,249.0,10.0,254.0,5.0,23.0
GALN2,2021-06-11 07:50:00,4.0,35.0,0.16,0.0,0.0,,,46.0,222.0,7.0,240.0,3.0,22.0
GALN2,2021-06-11 08:50:00,4.0,34.0,0.16,0.0,0.0,,,43.0,268.0,6.0,244.0,1.0,26.0
GALN2,2021-06-11 09:50:00,4.0,35.0,0.16,0.0,0.0,,,42.0,288.0,5.0,322.0,3.0,32.0
GALN2,2021-06-11 10:50:00,4.0,35.0,0.16,0.0,0.0,,,41.0,340.0,5.0,287.0,3.0,33.0
GALN2,2021-06-11 11:50:00,4.0,36.0,0.16,0.0,0.0,,,44.0,338.0,7.0,305.0,2.0,33.0
GALN2,2021-06-11 12:00:00,,,,,,31.0,63.0,,,,,,
GALN2,2021-06-11 12:50:00,4.0,35.0,0.16,0.0,2.0,,,41.0,283.0,6.0,30.0,2.0,36.0
GALN2,2021-06-11 13:50:00,4.0,45.0,0.16,0.0,67.0,,,48.0,357.0,6.0,317.0,0.0,34.0
GALN2,2021-06-11 14:50:00,5.0,51.0,0.16,0.0,160.0,,,52.0,346.0,3.0,67.0,1.0,32.0
GALN2,2021-06-11 15:50:00,5.0,57.0,0.16,0.0,316.0,,,55.0,358.0,9.0,12.0,4.0,27.0
GALN2,2021-06-11 16:50:00,5.0,62.0,0.16,0.0,303.0,,,57.0,10.0,11.0,16.0,8.0,29.0
GALN2,2021-06-11 17:50:00,5.0,75.0,0.16,0.0,760.0,,,63.0,36.0,12.0,21.0,7.0,20.0
GALN2,2021-06-11 18:50:00,5.0,84.0,0.16,0.0,1000.0,,,67.0,62.0,12.0,38.0,4.0,15.0
GALN2,2021-06-11 19:50:00,5.0,89.0,0.16,0.0,1031.0,,,71.0,139.0,15.0,159.0,6.0,17.0
GALN2,2021-06-11 20:50:00,5.0,88.0,0.16,0.0,1040.0,,,72.0,159.0,20.0,145.0,10.0,21.0
GALN2,2021-06-11 21:50:00,4.0,89.0,0.16,0.0,1033.0,,,73.0,229.0,21.0,267.0,10.0,23.0
GALN2,2021-06-11 22:50:00,4.0,88.0,0.16,0.0,687.0,,,75.0,292.0,22.0,304.0,12.0,22.0
GALN2,2021-06-11 23:50:00,4.0,84.0,0.16,0.0,806.0,,,73.0,251.0,21.0,264.0,9.0,24.0
GALN2,2021-06-12 00:50:00,4.0,79.0,0.16,0.0,524.0,,,72.0,198.0,18.0,183.0,10.0,26.0
GALN2,2021-06-12 01:50:00,4.0,74.0,0.16,0.0,209.0,,,69.0,177.0,20.0,170.0,10.0,28.0
GALN2,2021-06-12 02:50:00,4.0,65.0,0.16,0.0,123.0,,,65.0,165.0,22.0,205.0,9.0,31.0
GALN2,2021-06-12 03:50:00,4.0,62.0,0.16,0.0,17.0,,,64.0,192.0,23.0,236.0,11.0,30.0
GALN2,2021-06-12 04:50:00,4.0,59.0,0.16,0.0,0.0,,,61.0,194.0,23.0,183.0,5.0,31.0
GALN2,2021-06-12 05:50:00,4.0,61.0,0.16,0.0,0.0,,,63.0,181.0,21.0,150.0,11.0,33.0
GALN2,2021-06-12 06:50:00,4.0,58.0,0.16,0.0,0.0,,,60.0,69.0,25.0,157.0,4.0,32.0
GALN2,2021-06-12 07:50:00,4.0,56.0,0.16,0.0,0.0,,,58.0,39.0,11.0,50.0,5.0,34.0
GALN2,2021-06-12 08:50:00,4.0,54.0,0.16,0.0,0.0,,,57.0,1.0,12.0,113.0,5.0,37.0
GALN2,2021-06-12 09:50:00,4.0,53.0,0.16,0.0,0.0,,,55.0,329.0,7.0,324.0,4.0,40.0
GALN2,2021-06-12 10:50:00,5.0,51.0,0.16,0.0,0.0,,,53.0,329.0,5.0,314.0,4.0,46.0
GALN2,2021-06-12 11:50:00,5.0,51.0,0.16,0.0,0.0,,,54.0,323.0,6.0,349.0,4.0,45.0
GALN2,2021-06-12 12:00:00,,,,,,41.0,75.0,,,,,,
GALN2,2021-06-12 12:50:00,5.0,46.0,0.16,0.0,3.0,,,50.0,327.0,8.0,348.0,5.0,53.0
GALN2,2021-06-12 13:50:00,5.0,57.0,0.16,0.0,107.0,,,58.0,350.0,8.0,343.0,5.0,43.0
GALN2,2021-06-12 14:50:00,5.0,63.0,0.16,0.0,296.0,,,62.0,38.0,8.0,30.0,4.0,39.0
GALN2,2021-06-12 15:50:00,6.0,71.0,0.16,0.0,493.0,,,64.0,58.0,7.0,69.0,5.0,37.0
GALN2,2021-06-12 16:50:00,6.0,81.0,0.16,0.0,679.0,,,68.0,161.0,11.0,126.0,4.0,34.0
GALN2,2021-06-12 17:50:00,6.0,87.0,0.16,0.0,836.0,,,71.0,124.0,11.0,69.0,3.0,31.0
GALN2,2021-06-12 18:50:00,5.0,91.0,0.16,0.0,954.0,,,75.0,151.0,16.0,174.0,9.0,28.0
GALN2,2021-06-12 19:50:00,5.0,92.0,0.16,0.0,1015.0,,,78.0,196.0,24.0,207.0,14.0,20.0
GALN2,2021-06-12 20:50:00,5.0,94.0,0.16,0.0,1023.0,,,80.0,207.0,26.0,189.0,9.0,19.0
GALN2,2021-06-12 21:50:00,5.0,98.0,0.16,0.0,972.0,,,82.0,205.0,20.0,160.0,7.0,18.0
GALN2,2021-06-12 22:50:00,4.0,94.0,0.16,0.0,868.0,,,81.0,208.0,18.0,202.0,9.0,18.0
GALN2,2021-06-12 23:50:00,4.0,89.0,0.16,0.0,719.0,,,80.0,233.0,27.0,232.0,13.0,17.0
GALN2,2021-06-13 00:50:00,4.0,85.0,0.16,0.0,542.0,,,79.0,229.0,28.0,250.0,13.0,17.0
GALN2,2021-06-13 01:50:00,4.0,79.0,0.16,0.0,170.0,,,78.0,229.0,23.0,230.0,9.0,18.0
GALN2,2021-06-13 02:50:00,4.0,70.0,0.16,0.0,83.0,,,72.0,219.0,22.0,239.0,5.0,22.0
GALN2,2021-06-13 03:50:00,4.0,61.0,0.16,0.0,6.0,,,67.0,240.0,14.0,207.0,3.0,29.0
GALN2,2021-06-13 04:50:00,4.0,58.0,0.16,0.0,0.0,,,63.0,328.0,8.0,233.0,4.0,36.0
GALN2,2021-06-13 05:50:00,4.0,56.0,0.16,0.0,0.0,,,64.0,282.0,8.0,285.0,5.0,36.0
GALN2,2021-06-13 06:50:00,4.0,53.0,0.16,0.0,0.0,,,61.0,249.0,8.0,281.0,4.0,40.0
GALN2,2021-06-13 07:50:00,4.0,52.0,0.16,0.0,0.0,,,58.0,322.0,7.0,51.0,4.0,49.0
GALN2,2021-06-13 08:50:00,4.0,50.0,0.16,0.0,0.0,,,56.0,312.0,7.0,319.0,5.0,52.0
GALN2,2021-06-13 09:50:00,4.0,49.0,0.16,0.0,0.0,,,55.0,323.0,7.0,329.0,5.0,52.0
GALN2,2021-06-13 10:50:00,4.0,48.0,0.16,0.0,0.0,,,55.0,312.0,7.0,346.0,4.0,52.0
GALN2,2021-06-13 11:50:00,5.0,47.0,0.16,0.0,0.0,,,53.0,315.0,7.0,310.0,2.0,55.0
GALN2,2021-06-13 12:00:00,,,,,,50.0,82.0,,,,,,
GALN2,2021-06-13 12:50:00,5.0,46.0,0.16,0.0,4.0,,,51.0,315.0,6.0,307.0,5.0,59.0
GALN2,2021-06-13 13:50:00,5.0,58.0,0.16,0.0,110.0,,,61.0,342.0,5.0,291.0,1.0,51.0
GALN2,2021-06-13 14:50:00,6.0,68.0,0.16,0.0,301.0,,,68.0,92.0,4.0,98.0,2.0,40.0
GALN2,2021-06-13 15:50:00,6.0,76.0,0.16,0.0,500.0,,,69.0,73.0,6.0,56.0,3.0,36.0
GALN2,2021-06-13 16:50:00,6.0,86.0,0.16,0.0,688.0,,,74.0,37.0,8.0,139.0,3.0,32.0
GALN2,2021-06-13 17:50:00,6.0,93.0,0.16,0.0,847.0,,,79.0,129.0,12.0,152.0,5.0,23.0
GALN2,2021-06-13 18:50:00,5.0,96.0,0.16,0.0,961.0,,,80.0,237.0,16.0,167.0,7.0,20.0
GALN2,2021-06-13 19:50:00,5.0,98.0,0.16,0.0,1021.0,,,81.0,218.0,20.0,214.0,9.0,20.0
GALN2,2021-06-13 20:50:00,5.0,94.0,0.16,0.0,1029.0,,,80.0,219.0,28.0,208.0,15.0,23.0
GALN2,2021-06-13 21:50:00,4.0,93.0,0.16,0.0,980.0,,,81.0,210.0,27.0,180.0,14.0,22.0
GALN2,2021-06-13 22:50:00,4.0,91.0,0.16,0.0,875.0,,,81.0,236.0,30.0,229.0,16.0,25.0
GALN2,2021-06-13 23:50:00,4.0,88.0,0.16,0.0,727.0,,,79.0,236.0,31.0,244.0,15.0,22.0
GALN2,2021-06-14 00:50:00,4.0,82.0,0.16,0.0,549.0,,,77.0,226.0,39.0,262.0,16.0,22.0
GALN2,2021-06-14 01:50:00,4.0,74.0,0.16,0.0,175.0,,,73.0,235.0,41.0,256.0,20.0,26.0
GALN2,2021-06-14 02:50:00,4.0,68.0,0.16,0.0,86.0,,,69.0,182.0,48.0,250.0,13.0,30.0
GALN2,2021-06-14 03:50:00,4.0,63.0,0.16,0.0,6.0,,,67.0,177.0,29.0,150.0,9.0,35.0
GALN2,2021-06-14 04:50:00,4.0,63.0,0.16,0.0,0.0,,,66.0,183.0,34.0,232.0,8.0,32.0
GALN2,2021-06-14 05:50:00,4.0,57.0,0.16,0.0,0.0,,,62.0,185.0,15.0,359.0,4.0,42.0
GALN2,2021-06-14 06:50:00,4.0,57.0,0.16,0.0,0.0,,,61.0,23.0,23.0,228.0,5.0,46.0
GALN2,2021-06-14 07:50:00,5.0,56.0,0.16,0.0,0.0,,,60.0,2.0,17.0,167.0,7.0,43.0
GALN2,2021-06-14 08:50:00,5.0,54.0,0.16,0.0,0.0,,,59.0,54.0,16.0,350.0,4.0,50.0
GALN2,2021-06-14 09:50:00,5.0,53.0,0.16,0.0,0.0,,,57.0,344.0,13.0,11.0,4.0,53.0
GALN2,2021-06-14 10:50:00,5.0,50.0,0.16,0.0,0.0,,,56.0,7.0,11.0,238.0,4.0,57.0
GALN2,2021-06-14 11:50:00,5.0,49.0,0.16,0.0,0.0,,,56.0,358.0,8.0,196.0,2.0,58.0
GALN2,2021-06-14 12:00:00,,,,,,51.0,81.0,,,,,,
GALN2,2021-06-14 12:50:00,5.0,50.0,0.16,0.0,5.0,,,57.0,24.0,8.0,355.0,1.0,59.0
GALN2,2021-06-14 13:50:00,6.0,62.0,0.16,0.0,110.0,,,63.0,213.0,22.0,203.0,11.0,49.0
GALN2,2021-06-14 14:50:00,6.0,66.0,0.16,0.0,303.0,,,65.0,209.0,27.0,205.0,14.0,45.0
GALN2,2021-06-14 15:50:00,7.0,72.0,0.16,0.0,502.0,,,68.0,204.0,27.0,196.0,15.0,37.0
GALN2,2021-06-14 16:50:00,7.0,78.0,0.16,0.0,685.0,,,70.0,212.0,29.0,206.0,14.0,36.0
